filename,title_jp,author,place_name,frequency,lat,lon
byosho_rokushaku,病牀六尺,正岡子規,ヨーロッパ,1,54.526,15.2551
senkyoninni_atau,選挙人に与う,大隈重信,ヨーロッパ,1,54.526,15.2551
nemui_ichinichi,眠い一日,牧野信一,ヨーロッパ,1,54.526,15.2551
meijibungaku_kanken,明治文学管見,（日本文学史骨）,ヨーロッパ,1,54.526,15.2551
faraday_no_den,ファラデーの伝,電気学の泰斗,ヨーロッパ,14,54.526,15.2551
04hebi,十二支考,蛇に関する民俗と伝説,ヨーロッパ,9,54.526,15.2551
nozuino_shinka,脳髄の進化,丘浅次郎,ヨーロッパ,1,54.526,15.2551
daisenran_gono_kokusai_heiwa,大戦乱後の国際平和,大隈重信,ヨーロッパ,7,54.526,15.2551
hankechi,手巾,芥川龍之介,ヨーロッパ,1,54.526,15.2551
05jo_nishi_amane_den,西周伝,序,ヨーロッパ,1,54.526,15.2551
chichino_hyakkanichi,父の百ヶ日前後,牧野信一,ヨーロッパ,1,54.526,15.2551
06hitsuji,十二支考,羊に関する民俗と伝説,ヨーロッパ,5,54.526,15.2551
koseieno_saidaiibutsu,後世への最大遺物,内村鑑三,ヨーロッパ,5,54.526,15.2551
shinsei,新生,島崎藤村,ヨーロッパ,2,54.526,15.2551
kinji_seiron_ko,近時政論考,陸羯南,ヨーロッパ,27,54.526,15.2551
myona_hanashi,妙な話,芥川龍之介,ヨーロッパ,1,54.526,15.2551
higashiymama_seikatsu,東山時代における一縉紳の生活,原勝郎,ヨーロッパ,2,54.526,15.2551
inaka_kyoshi,田舎教師,田山花袋,ヨーロッパ,1,54.526,15.2551
ukiyoeno_kansho,浮世絵の鑑賞,永井荷風,ヨーロッパ,1,54.526,15.2551
dansuinohi,断水の日,寺田寅彦,ヨーロッパ,1,54.526,15.2551
okushuburakuno_seiritsu,特殊部落の成立沿革を略叙してその解放に及ぶ,喜田貞吉,ヨーロッパ,1,54.526,15.2551
ryakudatsu_seraretaru_otoko,掠奪せられたる男,豊島与志雄,ヨーロッパ,1,54.526,15.2551
hahano_hiza,「母の膝の上に」（紹介並短評）,宮本百合子,ヨーロッパ,1,54.526,15.2551
zatsubun_hitotaba,雑文一束,平林初之輔,ヨーロッパ,1,54.526,15.2551
rika_kyoikuno_kontei,理科教育の根底,丘浅次郎,ヨーロッパ,1,54.526,15.2551
otonano_meto_kodomono_me,大人の眼と子供の眼,水上滝太郎,ヨーロッパ,2,54.526,15.2551
pariyori,巴里より,與謝野寛、與謝野晶子,ヨーロッパ,51,54.526,15.2551
warerano_tetsugaku,我らの哲学,丘浅次郎,ヨーロッパ,1,54.526,15.2551
01chabanashi1915,茶話,大正四（一九一五）年,ヨーロッパ,1,54.526,15.2551
nanyokan,南洋館,與謝野寛,ヨーロッパ,1,54.526,15.2551
sorekara,それから,夏目漱石,ヨーロッパ,3,54.526,15.2551
kyoikuto_meishin,教育と迷信,丘浅次郎,ヨーロッパ,1,54.526,15.2551
oguri_gaiden,小栗外伝（餓鬼阿弥蘇生譚の二）,魂と姿との関係,ヨーロッパ,1,54.526,15.2551
02yasegamanno_setsu,瘠我慢の説,瘠我慢の説,ヨーロッパ,1,54.526,15.2551
myojino_hanashi,名字の話,柳田國男,ヨーロッパ,1,54.526,15.2551
ame_shosho,雨瀟瀟,永井荷風,ヨーロッパ,2,54.526,15.2551
oyogakujin'o_omou,東洋学人を懐う,大隈重信,ヨーロッパ,1,54.526,15.2551
03tawara_toda,十二支考,田原藤太竜宮入りの話,ヨーロッパ,19,54.526,15.2551
olstoi_haku,トルストイ伯,北村透谷,ヨーロッパ,1,54.526,15.2551
jukugo_hon'i_25y,熟語本位英和中辞典,Y,ヨーロッパ,2,54.526,15.2551
sekaino_henkakuto_geijutsu,世界の変革と芸術,和辻哲郎,ヨーロッパ,5,54.526,15.2551
kojin,行人,夏目漱石,ヨーロッパ,1,54.526,15.2551
bungakuka_gikyokuka,文学か戯曲か,岸田國士,ヨーロッパ,1,54.526,15.2551
josei,女婿,佐々木邦,ヨーロッパ,1,54.526,15.2551
glass_dono_uchi,硝子戸の中,夏目漱石,ヨーロッパ,3,54.526,15.2551
yonjunenmae,四十年前,――新文学の曙光――,ヨーロッパ,1,54.526,15.2551
gojinno_bunmei_undo,吾人の文明運動,大隈重信,ヨーロッパ,1,54.526,15.2551
maihime,舞姫,森鴎外,ヨーロッパ,2,54.526,15.2551
watashinomita_beikokuno,私の見た米国の少年,宮本百合子,ヨーロッパ,2,54.526,15.2551
nihon_seishinshi_kenkyu,日本精神史研究,和辻哲郎,ヨーロッパ,1,54.526,15.2551
02usagi,十二支考,兎に関する民俗と伝説,ヨーロッパ,6,54.526,15.2551
momen_izenno_koto,木綿以前の事,柳田国男,ヨーロッパ,1,54.526,15.2551
sannin_shimaino_masha,「三人姉妹」のマーシャ,宮本百合子,ヨーロッパ,1,54.526,15.2551
sachio_senseieno_tsuioku,左千夫先生への追憶,石原純,ヨーロッパ,2,54.526,15.2551
yamano_jinsei,山の人生,柳田国男,ヨーロッパ,2,54.526,15.2551
02hoso_yawa,法窓夜話,穂積陳重,ヨーロッパ,12,54.526,15.2551
fujinmondai_kaiketsuno_kyumu,婦人問題解決の急務,大隈重信,ヨーロッパ,4,54.526,15.2551
nobuko,伸子,宮本百合子,ヨーロッパ,3,54.526,15.2551
sekai_heiwano_susei,世界平和の趨勢,大隈重信,ヨーロッパ,6,54.526,15.2551
futabatei_tsuiroku,二葉亭追録,内田魯庵,ヨーロッパ,3,54.526,15.2551
mitabi_tohono_heiwao_ronzu,三たび東方の平和を論ず,大隈重信,ヨーロッパ,3,54.526,15.2551
wagahaiwa_nekodearu,吾輩は猫である,夏目漱石,ヨーロッパ,6,54.526,15.2551
shizenno_fukushu,自然の復讐,丘浅次郎,ヨーロッパ,1,54.526,15.2551
nijugonenkanno_bunjin,二十五年間の文人の社会的地位の進歩,内田魯庵,ヨーロッパ,1,54.526,15.2551
oshiminaku_aiwa_ubau,惜みなく愛は奪う,有島武郎,ヨーロッパ,1,54.526,15.2551
umino_nakanite,海の中にて,菊池寛,ヨーロッパ,1,54.526,15.2551
05uma,十二支考,馬に関する民俗と伝説,ヨーロッパ,28,54.526,15.2551
beikokuno_matsuogeki,米国の松王劇,岡本綺堂,ヨーロッパ,1,54.526,15.2551
kitamura_tokokuno_mijkaki,北村透谷の短き一生,島崎藤村,ヨーロッパ,1,54.526,15.2551
seikonichiroku,西航日録,井上円了,ヨーロッパ,7,54.526,15.2551
gendai_gakusei_risshin_hoho,現代学生立身方法,大隈重信,ヨーロッパ,1,54.526,15.2551
gin_sanjumai,銀三十枚,国枝史郎,ヨルダン,1,31.1667049,36.941628
03tawara_toda,十二支考,田原藤太竜宮入りの話,ラ・ロシェル,1,46.1591126,-1.1520434
sinajinkan_syokujinniku,支那人間に於ける食人肉の風習,桑原隲藏,ラー,1,44.3640607,12.0590094908639
suwisu_nikki,スウィス日記,辻村伊助,ラー,3,44.3640607,12.0590094908639
chibetto_ryokoki,チベット旅行記,河口慧海,ラー,4,44.3640607,12.0590094908639
kokugo_soncho,國語尊重,伊東忠太,ラー,1,44.3640607,12.0590094908639
maruzento_mitsukoshi,丸善と三越,寺田寅彦,ラー,1,44.3640607,12.0590094908639
04hebi,十二支考,蛇に関する民俗と伝説,ラー,1,44.3640607,12.0590094908639
03tawara_toda,十二支考,田原藤太竜宮入りの話,ラー,2,44.3640607,12.0590094908639
sekaini_okeru_indo,世界に於ける印度,松本文三郎,ラー,1,44.3640607,12.0590094908639
daishino_jidai,大師の時代,榊亮三郎,ラール,1,32.7123263,76.2683558
bunkashijoyori_mitaru,文化史上より見たる日本の数学,三上義夫,ライデン,1,52.1594747,4.4908843
05uma,十二支考,馬に関する民俗と伝説,ライデン,1,52.1594747,4.4908843
roso_ko,濫僧考,河原者・坂の者・宿の者・非人法師,ラウ,2,46.2398971,28.0178113
yameru,廃める,伊藤左千夫,ラウ,1,46.2398971,28.0178113
korobokkuru_fuzoku_ko,コロボックル風俗考,坪井正五郎,ラウ,1,46.2398971,28.0178113
einstein,アインシュタイン,寺田寅彦,ラウ,1,46.2398971,28.0178113
eta_genryuko,エタ源流考,喜田貞吉,ラウ,1,46.2398971,28.0178113
kiseruno_gogen,キセルの語源,新村出,ラウ,7,46.2398971,28.0178113
sendara_ko,旃陀羅考,日蓮聖人はエタの子なりという事,ラウ,2,46.2398971,28.0178113
chibetto_ryokoki,チベット旅行記,河口慧海,ラサ,375,64.6863136,97.7453061
sajono_yume,沙上の夢,野口雨情,ラサ,3,64.6863136,97.7453061
03tawara_toda,十二支考,田原藤太竜宮入りの話,ラッサ,1,45.7684731,8.0130682
daiyonno_ottokara,第四の夫から,芥川龍之介,ラッサ,7,45.7684731,8.0130682
05uma,十二支考,馬に関する民俗と伝説,ラッサ,1,45.7684731,8.0130682
kozuno_shinjiubeki_teido,古図の信じ得可き程度,木暮理太郎,ラノ,1,11.56352025,8.59291588635617
chiroruno_tabi,チロルの旅,岸田國士,ラノ,3,11.56352025,8.59291588635617
sabakuno_koto,沙漠の古都,国枝史郎,ラブアン,3,5.3168336,115.2198613
08tori,十二支考,鶏に関する伝説,ラプラタ,1,-35.2660846,-56.5907611
indono_seijin,印度の聖人,松本文三郎,ラホール,1,31.5656822,74.3141829
shuncho_shu,春鳥集,蒲原有明,ラロトンガ,1,-21.24755285,-159.776109042845
04hebi,十二支考,蛇に関する民俗と伝説,ランカシャー,1,53.8611703,-2.56508879194755
yureito,幽霊塔,黒岩涙香,ランカスター,3,54.0484068,-2.7990345
sobyo,素描,與謝野寛,ランス,6,49.2577886,4.031926
07saru,十二支考,猴に関する伝説,ランス,1,49.2577886,4.031926
pariyori,巴里より,與謝野寛、與謝野晶子,ランス,1,49.2577886,4.031926
sorekara,それから,夏目漱石,ランス,1,49.2577886,4.031926
03tawara_toda,十二支考,田原藤太竜宮入りの話,ランス,1,49.2577886,4.031926
02hoso_yawa,法窓夜話,穂積陳重,ランス,4,49.2577886,4.031926
09inu,十二支考,犬に関する伝説,リーズ,1,53.7974185,-1.5437941
seikonichiroku,西航日録,井上円了,リーズ,5,53.7974185,-1.5437941
spain_no_koi,西班牙の恋,国枝史郎,リオ,46,-22.9110137,-43.2093727
haguruma,歯車,芥川竜之介,リオ,2,-22.9110137,-43.2093727
futabatei_shimeino_issho,二葉亭四迷の一生,内田魯庵,リオ,1,-22.9110137,-43.2093727
hikaku_shinwagaku,比較神話学,高木敏雄,リオ,1,-22.9110137,-43.2093727
pariyori,巴里より,與謝野寛、與謝野晶子,リオ,1,-22.9110137,-43.2093727
02fukuo_jiden,福翁自伝,福翁自伝,リスボン,1,38.7077507,-9.1365919
05uma,十二支考,馬に関する民俗と伝説,リスボン,1,38.7077507,-9.1365919
seikonichiroku,西航日録,井上円了,リスボン,2,38.7077507,-9.1365919
sutakazura_kisono_kakehashi,蔦葛木曽棧,国枝史郎,リド,11,10.45631305,7.52496870484693
wano_joo_himiko_ko,倭女王卑彌呼考,白鳥庫吉,リノ,1,39.5261206,-119.8126581
hitotsunomebae,一つの芽生,宮本百合子,リノ,1,39.5261206,-119.8126581
suwisu_nikki,スウィス日記,辻村伊助,リノ,1,39.5261206,-119.8126581
mazushiki_nichiroku,貧しき日録,牧野信一,リノ,1,39.5261206,-119.8126581
08tori,十二支考,鶏に関する伝説,リビア,1,26.8234472,18.1236723
suwisu_nikki,スウィス日記,辻村伊助,リヒテンシュタイン,1,47.1416307,9.5531527
perukokuni_hyochakuseru_nihonjin,秘魯國に漂著せる日本人,南方熊楠,リマ,2,-12.0621065,-77.0365256
saitoryokuu,斎藤緑雨,内田魯庵,リマ,1,-12.0621065,-77.0365256
meishinto_shukyo,迷信と宗教,井上円了,リューベック,1,53.866444,10.684738
sobyo,素描,與謝野寛,リヨン,1,45.7578137,4.8320114
suwisu_nikki,スウィス日記,辻村伊助,リヨン,3,45.7578137,4.8320114
sato,砂糖,永井荷風,リヨン,1,45.7578137,4.8320114
07saru,十二支考,猴に関する伝説,リヨン,1,45.7578137,4.8320114
shinsei,新生,島崎藤村,リヨン,3,45.7578137,4.8320114
03tawara_toda,十二支考,田原藤太竜宮入りの話,リヨン,1,45.7578137,4.8320114
kuroiwayamao_saguru,黒岩山を探る,沼井鐵太郎,リンガ,1,10.059799,10.367241
sutakazura_kisono_kakehashi,蔦葛木曽棧,国枝史郎,リンガ,1,10.059799,10.367241
j_k_huys_mans_no_shosetsu,J. K. Huys Mans の小説,田山録弥,ルーアン,1,49.4404591,1.0939658
04shoraino_nihon,将来の日本,徳富蘇峰,ルーマニア,1,45.9852129,24.6859225
04hebi,十二支考,蛇に関する民俗と伝説,ルーマニア,1,45.9852129,24.6859225
watashinomita_beikokuno,私の見た米国の少年,宮本百合子,ルーマニア,1,45.9852129,24.6859225
05uma,十二支考,馬に関する民俗と伝説,ルーマニア,2,45.9852129,24.6859225
06chabanashi1922,茶話,大正十一（一九二二）年,ルイス,1,22.5000001,-100.4949145
07saru,十二支考,猴に関する伝説,ルソン,1,37.9457923,71.5591114
pariyori,巴里より,與謝野寛、與謝野晶子,ルソン,5,37.9457923,71.5591114
03tawara_toda,十二支考,田原藤太竜宮入りの話,ルソン,2,37.9457923,71.5591114
07chabanashi1925,茶話,大正十四（一九二五）年,ルソン,1,37.9457923,71.5591114
shigaramisoshino_sanboronbun,柵草紙の山房論文,森鴎外,ルソン,1,37.9457923,71.5591114
kitamura_tokokuno_mijkaki,北村透谷の短き一生,島崎藤村,ルソン,2,37.9457923,71.5591114
abinikki_kara,旅日記から（明治四十二年）,寺田寅彦,ルツェルン,1,47.0505452,8.3054682
suwisu_nikki,スウィス日記,辻村伊助,ルツェルン,5,47.0505452,8.3054682
seikonichiroku,西航日録,井上円了,ルツェルン,1,47.0505452,8.3054682
sensei_tsushin,先生への通信,寺田寅彦,ルツェルン,2,47.0505452,8.3054682
enchi_ujo,天地有情,土井晩翠,ルビコン,1,44.0660923,12.3609442
gubijinso,虞美人草,夏目漱石,ルビコン,1,44.0660923,12.3609442
akibareno_hi,秋晴れの日,牧野信一,ルマン,1,45.9852129,24.6859225
fureppu_torippu,フレップ・トリップ,北原白秋,ルマン,1,45.9852129,24.6859225
02hoso_yawa,法窓夜話,穂積陳重,ルマン,2,45.9852129,24.6859225
012mukomizu,貝殼追放,向不見の強味,ルマン,1,45.9852129,24.6859225
02hoso_yawa,法窓夜話,穂積陳重,レイデン,1,49.778049,5.89105088856061
wagahaiwa_nekodearu,吾輩は猫である,夏目漱石,レスター,1,52.6362,-1.1331969
02usagi,十二支考,兎に関する民俗と伝説,レスボス,1,39.17584185,25.9989134502324
04shoraino_nihon,将来の日本,徳富蘇峰,レバノン,1,33.8750629,35.843409
denmaruku_kokuno_hanashi,デンマルク国の話,信仰と樹木とをもって国を救いし話,レバノン,2,33.8750629,35.843409
kirisuto_shintono_nagusame,基督信徒のなぐさめ,内村鑑三,レバノン,1,33.8750629,35.843409
hibun,碑文,横光利一,レバノン,1,33.8750629,35.843409
suwisu_nikki,スウィス日記,辻村伊助,レマン,10,49.9761389,5.4938631
reitekihonnoshugi,霊的本能主義,和辻哲郎,レマン,1,49.9761389,5.4938631
04shoraino_nihon,将来の日本,徳富蘇峰,ロードス,1,36.17262995,27.9194181456332
05_kaitei_gunkan,海島冐檢奇譚　海底軍艦,押川春浪,ローマ,1,41.8933203,12.4829321
unmeino_mamani,運命のままに,豊島与志雄,ローマ,1,41.8933203,12.4829321
usono_koyo,嘘の効用,末弘厳太郎,ローマ,9,41.8933203,12.4829321
haka,墓,宮本百合子,ローマ,1,41.8933203,12.4829321
rado_sensei,蘿洞先生,谷崎潤一郎,ローマ,1,41.8933203,12.4829321
ayamareru_seimeino,誤まれる姓名の逆列,伊東忠太,ローマ,1,41.8933203,12.4829321
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ローマ,100,41.8933203,12.4829321
yokaigakuippan,妖怪学一斑,井上円了,ローマ,1,41.8933203,12.4829321
okamoto_ippeiron,岡本一平論,――親の前で祈祷,ローマ,1,41.8933203,12.4829321
08tori,十二支考,鶏に関する伝説,ローマ,10,41.8933203,12.4829321
shinshu_tenmakyo,神州天馬侠,吉川英治,ローマ,1,41.8933203,12.4829321
04shoraino_nihon,将来の日本,徳富蘇峰,ローマ,33,41.8933203,12.4829321
okanno_hancho,東漢の班超,桑原隲蔵,ローマ,1,41.8933203,12.4829321
sensoto_kishogaku,戦争と気象学,寺田寅彦,ローマ,1,41.8933203,12.4829321
enchi_ujo,天地有情,土井晩翠,ローマ,1,41.8933203,12.4829321
nagasakino_insho,長崎の印象,（この一篇をＮ氏、Ａ氏におくる）,ローマ,1,41.8933203,12.4829321
01tora,十二支考,虎に関する史話と伝説民俗,ローマ,5,41.8933203,12.4829321
10inoshishi,十二支考,猪に関する民俗と伝説,ローマ,1,41.8933203,12.4829321
haguruma,歯車,芥川竜之介,ローマ,1,41.8933203,12.4829321
suwisu_nikki,スウィス日記,辻村伊助,ローマ,2,41.8933203,12.4829321
oyadori_kotori,親鳥子鳥,佐々木邦,ローマ,2,41.8933203,12.4829321
guzosuhaino_shinri,偶像崇拝の心理,和辻哲郎,ローマ,1,41.8933203,12.4829321
jishoto_shinbunshi,辞書と新聞紙,牧野信一,ローマ,1,41.8933203,12.4829321
shinano_kangan,支那の宦官,桑原隲藏,ローマ,1,41.8933203,12.4829321
chibetto_ryokoki,チベット旅行記,河口慧海,ローマ,1,41.8933203,12.4829321
denshato_furo,電車と風呂,寺田寅彦,ローマ,2,41.8933203,12.4829321
daishino_nitto,大師の入唐,桑原隲蔵,ローマ,1,41.8933203,12.4829321
yutano_rekishiteki_kenkyu,ユタの歴史的研究,伊波普猷,ローマ,1,41.8933203,12.4829321
remonno_hanasaku_oka,レモンの花の咲く丘へ,国枝史郎,ローマ,1,41.8933203,12.4829321
meishinto_shukyo,迷信と宗教,井上円了,ローマ,1,41.8933203,12.4829321
mukashino_omoide,昔の思い出,宮本百合子,ローマ,1,41.8933203,12.4829321
katsudo_shashin,活動写真,淡島寒月,ローマ,1,41.8933203,12.4829321
hanashino_tane,話の種,寺田寅彦,ローマ,1,41.8933203,12.4829321
yobuki_koen,ヨブ記講演,内村鑑三,ローマ,1,41.8933203,12.4829321
gakumonno_susume,学問のすすめ,福沢諭吉,ローマ,4,41.8933203,12.4829321
09inu,十二支考,犬に関する伝説,ローマ,4,41.8933203,12.4829321
bunkashijoyori_mitaru,文化史上より見たる日本の数学,三上義夫,ローマ,3,41.8933203,12.4829321
07saru,十二支考,猴に関する伝説,ローマ,6,41.8933203,12.4829321
shino_mondaini_taishite,「死」の問題に対して,新渡戸稲造,ローマ,1,41.8933203,12.4829321
ichi_rikoshugishato_yujintono_taiwa,一利己主義者と友人との対話,石川啄木,ローマ,1,41.8933203,12.4829321
kagamijigoku,鏡地獄,牧野信一,ローマ,1,41.8933203,12.4829321
seifukuno_jijitsu,征服の事実,大杉栄,ローマ,1,41.8933203,12.4829321
shokokuno_gangu,諸国の玩具,――浅草奥山の草分――,ローマ,1,41.8933203,12.4829321
faraday_no_den,ファラデーの伝,電気学の泰斗,ローマ,9,41.8933203,12.4829321
geijutsukato_kokugo,芸術家と国語,宮本百合子,ローマ,1,41.8933203,12.4829321
chijo,地上,地に潜むもの,ローマ,1,41.8933203,12.4829321
04hebi,十二支考,蛇に関する民俗と伝説,ローマ,12,41.8933203,12.4829321
kinji_seiron_ko,近時政論考,陸羯南,ローマ,2,41.8933203,12.4829321
setonaikaino_shioto,瀬戸内海の潮と潮流,寺田寅彦,ローマ,1,41.8933203,12.4829321
shibakari,芝刈り,寺田寅彦,ローマ,1,41.8933203,12.4829321
higashiymama_seikatsu,東山時代における一縉紳の生活,原勝郎,ローマ,1,41.8933203,12.4829321
inaka_kyoshi,田舎教師,田山花袋,ローマ,1,41.8933203,12.4829321
akuhitsu,悪筆,牧野信一,ローマ,1,41.8933203,12.4829321
einstein,アインシュタイン,寺田寅彦,ローマ,1,41.8933203,12.4829321
gokuchu_seikatsu,獄中生活,堺利彦,ローマ,1,41.8933203,12.4829321
fuyuno_furin,冬の風鈴,牧野信一,ローマ,1,41.8933203,12.4829321
03tawara_toda,十二支考,田原藤太竜宮入りの話,ローマ,12,41.8933203,12.4829321
natsuno_kohannichi,夏の小半日,寺田寅彦,ローマ,1,41.8933203,12.4829321
kenkyo_junan,剣侠受難,国枝史郎,ローマ,1,41.8933203,12.4829321
dainino_seppun,第二の接吻,菊池寛,ローマ,1,41.8933203,12.4829321
sanshiro,三四郎,夏目漱石,ローマ,1,41.8933203,12.4829321
02usagi,十二支考,兎に関する民俗と伝説,ローマ,7,41.8933203,12.4829321
02hoso_yawa,法窓夜話,穂積陳重,ローマ,20,41.8933203,12.4829321
ike,池,寺田寅彦,ローマ,1,41.8933203,12.4829321
nobuko,伸子,宮本百合子,ローマ,1,41.8933203,12.4829321
chiroruno_tabi,チロルの旅,岸田國士,ローマ,2,41.8933203,12.4829321
anshijutsu,安死術,小酒井不木,ローマ,1,41.8933203,12.4829321
panoramato_kidan,パノラマ島綺譚,江戸川乱歩,ローマ,1,41.8933203,12.4829321
nakiwaraio_yomu,NAKIWARAI を讀む,石川啄木,ローマ,1,41.8933203,12.4829321
05uma,十二支考,馬に関する民俗と伝説,ローマ,16,41.8933203,12.4829321
seikonichiroku,西航日録,井上円了,ローマ,2,41.8933203,12.4829321
sensei_tsushin,先生への通信,寺田寅彦,ローマ,3,41.8933203,12.4829321
yomeirimaeno_gendaijosei,嫁入前の現代女性に是非読んで貰いたい書籍,宮本百合子,ローラン,1,66.1368047,21.8224203
03tawara_toda,十二支考,田原藤太竜宮入りの話,ローラン,1,66.1368047,21.8224203
05uma,十二支考,馬に関する民俗と伝説,ローラン,1,66.1368047,21.8224203
denmaruku_kokuno_hanashi,デンマルク国の話,信仰と樹木とをもって国を救いし話,ロア,1,49.4404591,1.0939658
shioni_kansuru_meishin,鹽に關する迷信,南方熊楠,ロアン,1,49.4404591,1.0939658
seinen,青年,森鴎外,ロオマ,1,41.8933203,12.4829321
fumizukai,文づかい,森鴎外,ロオマ,1,41.8933203,12.4829321
kano_yoni,かのように,森鴎外,ロオマ,1,41.8933203,12.4829321
hasegawa_tatsunosuke,長谷川辰之助,森林太郎,ロシア,7,64.6863136,97.7453061
konjikino_shi,金色の死,谷崎潤一郎,ロシア,1,64.6863136,97.7453061
05_kaitei_gunkan,海島冐檢奇譚　海底軍艦,押川春浪,ロシア,2,64.6863136,97.7453061
omoidasu_kotonado,思い出す事など,夏目漱石,ロシア,1,64.6863136,97.7453061
aijinto_enjin,愛人と厭人,宮原晃一郎,ロシア,2,64.6863136,97.7453061
01aru_onna_zenpen,或る女,（前編）,ロシア,1,64.6863136,97.7453061
zange,ざんげ,鈴木三重吉,ロシア,3,64.6863136,97.7453061
anohi_anohito,あの日あの人,――巴里劇壇回顧――,ロシア,4,64.6863136,97.7453061
yuri,百合,芥川龍之介,ロシア,1,64.6863136,97.7453061
okame,阿亀,豊島与志雄,ロシア,2,64.6863136,97.7453061
kojikino_meiyo,乞食の名誉,伊藤野枝,ロシア,11,64.6863136,97.7453061
shinrino_judanto_odan,心理の縦断と横断,田山録弥,ロシア,1,64.6863136,97.7453061
asobi,あそび,森鴎外,ロシア,1,64.6863136,97.7453061
kitato_minamini_akogareru_kokoro,北と南に憧がれる心,小川未明,ロシア,2,64.6863136,97.7453061
joni_kaete_jinseikanjono,序に代えて人生観上の自然主義を論ず,島村抱月,ロシア,1,64.6863136,97.7453061
henshin,片信,有島武郎,ロシア,5,64.6863136,97.7453061
sinajinkan_syokujinniku,支那人間に於ける食人肉の風習,桑原隲藏,ロシア,1,64.6863136,97.7453061
mankan_tokorodokoro,満韓ところどころ,夏目漱石,ロシア,5,64.6863136,97.7453061
rado_sensei,蘿洞先生,谷崎潤一郎,ロシア,1,64.6863136,97.7453061
yoshihisa_shinno_nenpu,能久親王年譜,森鴎外,ロシア,1,64.6863136,97.7453061
iesukirisutono_yugi,イエスキリストの友誼,新渡戸稲造,ロシア,1,64.6863136,97.7453061
haikuno_tsukuriyo,俳句の作りよう,高浜虚子,ロシア,1,64.6863136,97.7453061
ikirukoto_tsukurukoto,生きること作ること,和辻哲郎,ロシア,1,64.6863136,97.7453061
mon,門,夏目漱石,ロシア,1,64.6863136,97.7453061
meijibunmeishijoni_okeru_fukuzawao,明治文明史上に於ける福沢翁,大隈重信,ロシア,1,64.6863136,97.7453061
madamu_sadayakko,マダム貞奴,長谷川時雨,ロシア,1,64.6863136,97.7453061
shinju_fujin_kyukana,真珠夫人,菊池寛,ロシア,8,64.6863136,97.7453061
sanmen_ittai,三面一体の生活へ,与謝野晶子,ロシア,7,64.6863136,97.7453061
03aino_shishu,愛の詩集,室生犀星,ロシア,2,64.6863136,97.7453061
shizen'o_fukameyo,「自然」を深めよ,和辻哲郎,ロシア,6,64.6863136,97.7453061
ereonora,エレオノラ・デュウゼ,和辻哲郎,ロシア,2,64.6863136,97.7453061
gendaito_senkaijiku,現代と旋廻軸,田山録弥,ロシア,1,64.6863136,97.7453061
shokuryo_sodo,食糧騒動について,与謝野晶子,ロシア,1,64.6863136,97.7453061
engeki_ippan_kowa,演劇一般講話,岸田國士,ロシア,3,64.6863136,97.7453061
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ロシア,54,64.6863136,97.7453061
aruotoko,ある男の堕落,伊藤野枝,ロシア,1,64.6863136,97.7453061
ozai_bunmeino_chowao_ronjite,東西両文明の調和を論じて帝国の将来に及ぶ,大隈重信,ロシア,1,64.6863136,97.7453061
hasegawa_futabatei,長谷川二葉亭,蒲原有明,ロシア,1,64.6863136,97.7453061
kokusairenmeitowa_donna,国際聯盟とは如何なものか,新渡戸稲造,ロシア,1,64.6863136,97.7453061
futarino_tomo,二人の友,森鴎外,ロシア,3,64.6863136,97.7453061
04homei_gobusaku_dankyo,泡鳴五部作,斷橋,ロシア,1,64.6863136,97.7453061
futabatei_shimei,二葉亭四迷,――遺稿を整理して――,ロシア,1,64.6863136,97.7453061
shincho_jugatsu_shinjingo,『新潮』十月新人號小説評,梶井基次郎,ロシア,1,64.6863136,97.7453061
shigyoshiki_kunji,始業式訓示,大隈重信,ロシア,1,64.6863136,97.7453061
yome_dorobo_tan,嫁泥棒譚,伊藤野枝,ロシア,1,64.6863136,97.7453061
08tori,十二支考,鶏に関する伝説,ロシア,1,64.6863136,97.7453061
oano_heiwao_ronzu,東亜の平和を論ず,大隈重信,ロシア,49,64.6863136,97.7453061
garasumado,硝子窓,石川啄木,ロシア,1,64.6863136,97.7453061
kyoikukano_kyoiku,教育家の教育,新渡戸稲造,ロシア,4,64.6863136,97.7453061
kaikyutosono_kanatae,階級闘争の彼方へ,与謝野晶子,ロシア,1,64.6863136,97.7453061
seinen,青年,森鴎外,ロシア,3,64.6863136,97.7453061
04setsuni_taisuru_hyoron,瘠我慢の説,瘠我慢の説に対する評論について,ロシア,1,64.6863136,97.7453061
okyojinno_darakujidai,東京人の堕落時代,夢野久作,ロシア,2,64.6863136,97.7453061
04shoraino_nihon,将来の日本,徳富蘇峰,ロシア,48,64.6863136,97.7453061
006yachiyo_shu,貝殼追放,「八千代集」を讀む,ロシア,1,64.6863136,97.7453061
emishito_korobokkurutono_idoo_ronzu,蝦夷とコロボツクルとの異同を論ず之に潜みて,喜田貞吉,ロシア,3,64.6863136,97.7453061
izawa_ranken,伊沢蘭軒,森鴎外,ロシア,1,64.6863136,97.7453061
06chabanashi1922,茶話,大正十一（一九二二）年,ロシア,1,64.6863136,97.7453061
sobyo,素描,與謝野寛,ロシア,1,64.6863136,97.7453061
03homei_gobusaku_horo,泡鳴五部作,放浪,ロシア,1,64.6863136,97.7453061
